id,expansion,name,rarity,color_identity,mana_value,types,is_booster
91332,TARENASUP,Manifest,token,,0,Creature,False
89222,TMKM,Dog,token,,0,Creature - Dog,False
89223,TMKM,Human,token,,0,Creature - Human,False
89224,TMKM,Merfolk,token,,0,Creature - Merfolk,False
89225,TMKM,Bat,token,,0,Creature - Bat,False
89226,TMKM,Skeleton,token,,0,Creature - Skeleton,False
89227,TMKM,Goblin,token,,0,Creature - Goblin,False
89228,TMKM,Imp,token,,0,Creature - Imp,False
89229,TMKM,Ooze,token,,0,Creature - Ooze,False
89230,TMKM,Plant,token,,0,Creature - Plant,False
89231,TMKM,Detective,token,,0,Creature - Detective,False
89232,TMKM,Spider,token,,0,Creature - Spider,False
89233,TMKM,Spirit,token,,0,Creature - Spirit,False
89234,TMKM,Voja Fenstalker,token,,0,Legendary Creature - Wolf,False
89235,TMKM,Clue,token,,0,Artifact - Clue,False
89236,TMKM,Clue,token,,0,Artifact - Clue,False
89237,TMKM,Clue,token,,0,Artifact - Clue,False
89238,TMKM,Clue,token,,0,Artifact - Clue,False
89239,TMKM,Clue,token,,0,Artifact - Clue,False
89240,TMKM,Thopter,token,,0,Artifact Creature - Thopter,False
89241,TMKM,Thopter,token,,0,Artifact Creature - Thopter,False
89242,TMKM,A Mysterious Creature,token,,0,Creature,False
91327,TSOM,Goblin,token,,0,Creature - Goblin,False
89322,TDDU,Thopter,token,,0,Artifact Creature - Thopter,False
91328,TSPG,Zombie,token,,0,Creature - Zombie,False
91329,TSPG,Rhino,token,,0,Creature - Rhino,False
91331,TSPG,Clue,token,,0,Artifact - Clue,False
91280,CLU,Blood Crypt,rare,BR,0,Land - Swamp Mountain,False
91281,CLU,Breeding Pool,rare,GU,0,Land - Forest Island,False
91282,CLU,Godless Shrine,rare,BW,0,Land - Plains Swamp,False
91283,CLU,Hallowed Fountain,rare,UW,0,Land - Plains Island,False
91284,CLU,Overgrown Tomb,rare,BG,0,Land - Swamp Forest,False
91285,CLU,Sacred Foundry,rare,RW,0,Land - Mountain Plains,False
91286,CLU,Steam Vents,rare,RU,0,Land - Island Mountain,False
91287,CLU,Stomping Ground,rare,GR,0,Land - Mountain Forest,False
91288,CLU,Temple Garden,rare,GW,0,Land - Forest Plains,False
91289,CLU,Watery Grave,rare,BU,0,Land - Island Swamp,False
91330,TC21,Treasure,token,,0,Artifact - Treasure,False
65781,HOU,Consign,uncommon,BU,2,Instant,False
65783,HOU,Oblivion,uncommon,BU,5,Sorcery,False
91408,TY24,Soldier,token,,0,Creature - Soldier,False
91409,TY24,Detective,token,,0,Creature - Detective,False
91410,TY24,Clue,token,,0,Artifact - Clue,False
91407,TY24,Spirit,token,,0,Creature - Spirit,False
91484,LCI,A-Geological Appraiser,uncommon,R,5,Creature - Human Artificer,False
91293,PIP,Island,basic,U,0,Basic Land - Island,True
91299,PIP,Forest,basic,G,0,Basic Land - Forest,True
91298,PIP,Mountain,basic,R,0,Basic Land - Mountain,True
91300,PIP,Forest,basic,G,0,Basic Land - Forest,True
91296,PIP,Swamp,basic,B,0,Basic Land - Swamp,True
91295,PIP,Swamp,basic,B,0,Basic Land - Swamp,True
91292,PIP,Plains,basic,W,0,Basic Land - Plains,True
91294,PIP,Island,basic,U,0,Basic Land - Island,True
91297,PIP,Mountain,basic,R,0,Basic Land - Mountain,True
91291,PIP,Plains,basic,W,0,Basic Land - Plains,True
91392,Y24,Scour the Scene,uncommon,UW,2,Enchantment,True
91393,Y24,Sleuth Instructor,rare,W,2,Creature - Elephant Detective,True
91394,Y24,Ominous Lockbox,rare,U,2,Artifact - Clue,True
91395,Y24,Emporium Thopterist,uncommon,U,2,Creature - Vedalken Artificer,True
91396,Y24,Excogitator Sphinx,rare,U,4,Creature - Sphinx Detective,True
91397,Y24,Snarlfang Vermin,uncommon,B,1,Creature - Rat,True
91398,Y24,Perforator Crocodile,mythic,B,6,Creature - Crocodile,True
91399,Y24,Cackling Observer,rare,B,3,Creature - Imp,True
91400,Y24,Concert Kaboomist,uncommon,R,3,Creature - Goblin Artificer,True
91401,Y24,Sproutwatch Dryad,rare,G,3,Creature - Dryad,True
91402,Y24,Woodland Investigation,uncommon,G,1,Sorcery,True
91403,Y24,Rampaging Ursaguana,rare,G,6,Creature - Bear Lizard Mutant,True
91404,Y24,"Veko, Death's Doorkeeper",rare,BW,2,Legendary Creature - Spirit Cleric,True
91405,Y24,Case of the Lost Witness,mythic,U,2,Enchantment - Case,True
91406,Y24,"Furgul, Quag Nurturer",rare,BG,4,Legendary Creature - Elf Shaman,True
91377,Y24,Scrutiny of the Guildpact,uncommon,W,2,Enchantment,True
91378,Y24,Mapping the Maze,uncommon,U,2,Instant,True
91379,Y24,Lurking Spinecrawler,uncommon,B,4,Creature - Horror,True
91380,Y24,Construction Arsonist,rare,R,2,Creature - Goblin Rogue Wizard,True
91381,Y24,Case of the Market Melee,uncommon,R,2,Enchantment - Case,True
91382,Y24,Juggle the Performance,mythic,BR,3,Sorcery,True
91383,Y24,Guildpact Greenwalker,rare,G,3,Creature - Plant Rhino,True
91384,Y24,Thought-String Analyst,rare,BU,2,Creature - Human Wizard,True
91385,Y24,Shove Aside,uncommon,R,1,Sorcery,True
91386,Y24,Relics of the Rubblebelt,rare,G,3,Sorcery,True
91387,Y24,"Emmara, Voice of the Conclave",rare,GW,3,Legendary Creature - Elf Cleric,True
91388,Y24,Izzet Polarizer,rare,RU,2,Creature - Lizard Wizard,True
91389,Y24,"Tajic, Legion's Valor",mythic,RW,4,Legendary Creature - Human Soldier,True
91390,Y24,"Roalesk, Prime Specimen",mythic,GU,4,Legendary Creature - Human Mutant,True
91391,Y24,Spotlight Falcon,rare,W,4,Artifact Creature - Bird,True
91411,Y24,Ornithopter,uncommon,,0,Artifact Creature - Thopter,False
91412,Y24,"Fblthp, the Lost",rare,U,2,Legendary Creature - Homunculus,False
91413,Y24,Stab Wound,uncommon,B,3,Enchantment - Aura,False
91414,Y24,Simic Signet,common,GU,2,Artifact,False
91415,Y24,Golgari Signet,common,BG,2,Artifact,False
91416,Y24,Orzhov Signet,common,BW,2,Artifact,False
91417,Y24,Selesnya Signet,common,GW,2,Artifact,False
91418,Y24,Gruul Signet,common,GR,2,Artifact,False
91419,Y24,Izzet Signet,common,RU,2,Artifact,False
91420,Y24,Rakdos Signet,common,BR,2,Artifact,False
91421,Y24,Dimir Signet,common,BU,2,Artifact,False
91422,Y24,Boros Signet,common,RW,2,Artifact,False
91423,Y24,Azorius Signet,common,UW,2,Artifact,False
91424,Y24,Overwhelm,uncommon,G,7,Sorcery,False
91425,Y24,Triplicate Spirits,common,W,6,Sorcery,False
91426,Y24,Loxodon Restorer,common,W,6,Creature - Elephant Cleric,False
91427,Y24,Conclave Tribunal,uncommon,W,4,Enchantment,False
91428,Y24,Venerated Loxodon,rare,W,5,Creature - Elephant Cleric,False
91429,Y24,March of the Multitudes,mythic,GW,3,Instant,False
91430,Y24,Knight-Errant of Eos,rare,W,5,Creature - Human Knight,False
91431,Y24,Ancient Imperiosaur,rare,G,7,Creature - Dinosaur,False
91432,Y24,Ionize,rare,RU,3,Instant,False
91433,Y24,Electrolyze,uncommon,RU,3,Instant,False
91434,Y24,Boros Recruit,common,RW,1,Creature - Goblin Soldier,False
91435,Y24,Spark Trooper,rare,RW,4,Creature - Elemental Soldier,False
91436,Y24,Skyknight Legionnaire,common,RW,3,Creature - Human Knight,False
91437,Y24,"Aurelia, the Law Above",rare,RW,5,Legendary Creature - Angel,False
91438,Y24,Swiftblade Vindicator,rare,RW,2,Creature - Human Soldier,False
91439,Y24,Slimy Dualleech,uncommon,B,4,Creature - Leech,False
91440,Y24,Spotlight Falcon,rare,W,4,Artifact Creature - Bird,False
91441,Y24,Nissa's Expedition,uncommon,G,5,Sorcery,False
90374,OTJ,Shepherd of the Clouds,uncommon,W,5,Creature - Pegasus,True
90478,OTJ,Longhorn Sharpshooter,uncommon,R,3,Creature - Minotaur Rogue,True
90566,OTJ,"Marchesa, Dealer of Death",rare,BRU,3,Legendary Creature - Human Rogue,True
90522,OTJ,Rambling Possum,uncommon,G,3,Creature - Possum Mount,True
90403,OTJ,Metamorphic Blast,uncommon,U,1,Instant,True
90495,OTJ,Terror of the Peaks,mythic,R,5,Creature - Dragon,True
90467,OTJ,Discerning Peddler,common,R,2,Creature - Human Rogue,True
90554,OTJ,Intimidation Campaign,uncommon,BU,3,Enchantment,True
90434,OTJ,Forsaken Miner,uncommon,B,1,Creature - Skeleton Rogue,True
90442,OTJ,Nezumi Linkbreaker,common,B,1,Creature - Rat Warlock,True
90375,OTJ,Sheriff of Safe Passage,uncommon,W,3,Creature - Human Knight,True
90519,OTJ,Outcaster Trailblazer,rare,G,3,Creature - Human Druid,True
90538,OTJ,Assimilation Aegis,mythic,UW,3,Artifact - Equipment,True
90369,OTJ,Outlaw Medic,common,W,2,Creature - Human Rogue,True
90512,OTJ,Gold Rush,uncommon,G,2,Instant,True
90577,OTJ,"Selvala, Eager Trailblazer",mythic,GW,4,Legendary Creature - Elf Scout,True
90620,OTJ,Swamp,basic,B,0,Basic Land - Swamp,False
90558,OTJ,Kellan Joins Up,rare,GUW,3,Legendary Enchantment,True
90521,OTJ,Railway Brawler,mythic,G,5,Creature - Rhino Warrior,True
90541,OTJ,Baron Bertram Graywater,uncommon,BW,4,Legendary Creature - Vampire Noble,True
90471,OTJ,Great Train Heist,rare,R,1,Instant,True
90391,OTJ,Duelist of the Mind,rare,U,2,Creature - Human Advisor,True
90472,OTJ,Hell to Pay,rare,R,1,Sorcery,True
90502,OTJ,Bristlepack Sentry,common,G,2,Creature - Plant Wolf,True
90528,OTJ,Spinewoods Armadillo,uncommon,G,6,Creature - Armadillo,True
90457,OTJ,Unfortunate Accident,uncommon,B,1,Instant,True
90388,OTJ,Deepmuck Desperado,uncommon,U,3,Creature - Homarid Mercenary,True
90417,OTJ,Stoic Sphinx,rare,U,4,Creature - Sphinx,True
90406,OTJ,Peerless Ropemaster,common,U,5,Creature - Human Rogue,True
90557,OTJ,"Kambal, Profiteering Mayor",rare,BW,3,Legendary Creature - Human Advisor,True
90605,OTJ,Jagged Barrens,common,BR,0,Land - Desert,True
90490,OTJ,Scalestorm Summoner,uncommon,R,3,Creature - Human Warlock,True
90373,OTJ,Rustler Rampage,uncommon,W,1,Instant,True
90377,OTJ,Steer Clear,common,W,1,Instant,True
90505,OTJ,Colossal Rattlewurm,rare,G,4,Creature - Wurm,True
90463,OTJ,Caught in the Crossfire,uncommon,R,2,Instant,True
90560,OTJ,"Kraum, Violent Cacophony",uncommon,RU,4,Legendary Creature - Zombie Horror,True
90477,OTJ,Iron-Fist Pulverizer,common,R,5,Creature - Giant Warrior,True
90597,OTJ,Abraded Bluffs,common,RW,0,Land - Desert,True
90450,OTJ,Rush of Dread,rare,B,3,Sorcery,True
90614,OTJ,Botanical Sanctum,rare,GU,0,Land,True
90401,OTJ,Loan Shark,common,U,4,Creature - Shark Rogue,True
90530,OTJ,Stubborn Burrowfiend,uncommon,G,2,Creature - Badger Beast Mount,True
90408,OTJ,Plan the Heist,uncommon,U,4,Sorcery,True
90362,OTJ,Holy Cow,common,W,3,Creature - Ox Angel,True
90488,OTJ,Return the Favor,uncommon,R,2,Instant,True
90378,OTJ,Sterling Keykeeper,common,W,2,Creature - Human Mercenary,True
90498,OTJ,Aloe Alchemist,uncommon,G,2,Creature - Plant Warlock,True
90533,OTJ,Tumbleweed Rising,common,G,2,Sorcery,True
90506,OTJ,Dance of the Tumbleweeds,common,G,2,Sorcery,True
90445,OTJ,Rakish Crew,uncommon,B,3,Enchantment,True
90455,OTJ,"Tinybones, the Pickpocket",mythic,B,1,Legendary Creature - Skeleton Rogue,True
90464,OTJ,Cunning Coyote,uncommon,R,2,Creature - Coyote,True
90485,OTJ,Quilled Charger,common,R,4,Creature - Porcupine Mount,True
90590,OTJ,Luxurious Locomotive,uncommon,,5,Artifact - Vehicle,True
90564,OTJ,Make Your Own Luck,uncommon,GU,5,Sorcery,True
90535,OTJ,Akul the Unrepentant,rare,BR,4,Legendary Creature - Scorpion Dragon Rogue,True
90407,OTJ,Phantom Interference,common,U,1,Instant,True
90444,OTJ,Pitiless Carnage,rare,B,4,Sorcery,True
90469,OTJ,Ferocification,uncommon,R,3,Enchantment,True
90366,OTJ,Nurturing Pixie,uncommon,W,1,Creature - Faerie Rogue,True
90578,OTJ,Seraphic Steed,rare,GW,2,Creature - Unicorn Mount,True
90402,OTJ,Marauding Sphinx,uncommon,U,5,Creature - Sphinx Rogue,True
90593,OTJ,Redrock Sentinel,uncommon,,3,Artifact Creature - Golem,True
90385,OTJ,Archmage's Newt,rare,U,2,Creature - Salamander Mount,True
90458,OTJ,Unscrupulous Contractor,uncommon,B,3,Creature - Human Assassin,True
90465,OTJ,Deadeye Duelist,common,R,2,Creature - Human Assassin,True
90546,OTJ,Congregation Gryff,uncommon,GW,3,Creature - Hippogriff Mount,True
90610,OTJ,Soured Springs,common,BU,0,Land - Desert,True
90575,OTJ,Ruthless Lawbringer,uncommon,BW,3,Creature - Vampire Assassin,True
90523,OTJ,Raucous Entertainer,uncommon,G,2,Creature - Plant Bard,True
90536,OTJ,"Annie Flash, the Veteran",mythic,GRW,6,Legendary Creature - Human Rogue,True
90359,OTJ,Frontier Seeker,uncommon,W,2,Creature - Human Scout,True
90379,OTJ,Sterling Supplier,common,W,5,Creature - Bird Soldier,True
90422,OTJ,Visage Bandit,uncommon,U,4,Creature - Shapeshifter Rogue,True
90353,OTJ,Bridled Bighorn,common,W,4,Creature - Sheep Mount,True
90459,OTJ,"Vadmir, New Blood",rare,B,2,Legendary Creature - Vampire Rogue,True
90382,OTJ,Trained Arynx,common,W,2,Creature - Cat Beast Mount,True
90596,OTJ,Tomb Trawler,uncommon,,2,Artifact Creature - Golem,True
90352,OTJ,Bovine Intervention,uncommon,W,2,Instant,True
90474,OTJ,Hellspur Posse Boss,rare,R,4,Creature - Lizard Rogue,True
90451,OTJ,Servant of the Stinger,uncommon,B,2,Creature - Human Warlock,True
90384,OTJ,Wanted Griffin,common,W,4,Creature - Griffin,True
90390,OTJ,Double Down,mythic,U,4,Enchantment,True
90586,OTJ,Bandit's Haul,uncommon,,3,Artifact,True
90356,OTJ,Eriette's Lullaby,common,W,2,Sorcery,True
90393,OTJ,Failed Fording,common,U,2,Instant,True
90601,OTJ,Creosote Heath,common,GW,0,Land - Desert,True
90479,OTJ,"Magda, the Hoardmaster",rare,R,2,Legendary Creature - Dwarf Berserker,True
90439,OTJ,Lively Dirge,uncommon,B,2,Sorcery,True
90419,OTJ,Take the Fall,common,U,1,Instant,True
90594,OTJ,Silver Deputy,common,,2,Artifact Creature - Mercenary,True
90351,OTJ,Bounding Felidar,uncommon,W,6,Creature - Cat Beast Mount,True
90534,OTJ,Voracious Varmint,common,G,2,Creature - Varmint,True
90607,OTJ,Lush Oasis,common,GU,0,Land - Desert,True
90525,OTJ,Rise of the Varmints,uncommon,G,4,Sorcery,True
90544,OTJ,"Bruse Tarl, Roving Rancher",rare,RW,4,Legendary Creature - Human Warrior,True
90473,OTJ,Hellspur Brute,uncommon,R,5,Creature - Minotaur Mercenary,True
90428,OTJ,Caustic Bronco,rare,B,2,Creature - Snake Horse Mount,True
90423,OTJ,Ambush Gigapede,common,B,6,Creature - Insect,True
90470,OTJ,Gila Courser,uncommon,R,3,Creature - Lizard Mount,True
90383,OTJ,Vengeful Townsfolk,common,W,3,Creature - Human Citizen,True
90551,OTJ,"Ghired, Mirror of the Wilds",mythic,GRW,3,Legendary Creature - Human Shaman,True
90550,OTJ,Form a Posse,uncommon,RW,2,Sorcery,True
90349,OTJ,Armored Armadillo,common,W,1,Creature - Armadillo,True
90617,OTJ,Spirebluff Canal,rare,RU,0,Land,True
90584,OTJ,Wrangler of the Damned,uncommon,UW,5,Creature - Human Soldier,True
90499,OTJ,Ankle Biter,common,G,1,Creature - Snake,True
90573,OTJ,Riku of Many Paths,rare,GRU,3,Legendary Creature - Human Wizard,True
90604,OTJ,Forlorn Flats,common,BW,0,Land - Desert,True
90430,OTJ,Corrupted Conviction,common,B,1,Instant,True
90387,OTJ,Daring Thunder-Thief,common,U,4,Creature - Turtle Rogue,True
90468,OTJ,Explosive Derailment,common,R,1,Instant,True
90358,OTJ,"Fortune, Loyal Steed",rare,W,3,Legendary Creature - Beast Mount,True
90516,OTJ,Map the Frontier,uncommon,G,4,Sorcery,True
90367,OTJ,Omenport Vigilante,uncommon,W,2,Creature - Human Mercenary,True
90609,OTJ,Sandstorm Verge,uncommon,,0,Land - Desert,True
90454,OTJ,Tinybones Joins Up,rare,B,1,Legendary Enchantment,True
90420,OTJ,This Town Ain't Big Enough,uncommon,U,5,Instant,True
90433,OTJ,Fake Your Own Death,common,B,2,Instant,True
90611,OTJ,Jace Reawakened,mythic,U,2,Legendary Planeswalker - Jace,True
90592,OTJ,Oasis Gardener,common,,3,Artifact Creature - Scarecrow,True
90504,OTJ,Cactarantula,common,G,6,Creature - Plant Spider,True
90389,OTJ,Djinn of Fool's Fall,common,U,5,Creature - Djinn,True
90435,OTJ,"Gisa, the Hellraiser",mythic,B,5,Legendary Creature - Human Warlock,True
90619,OTJ,Island,basic,U,0,Basic Land - Island,False
90588,OTJ,Gold Pan,common,,2,Artifact - Equipment,True
90365,OTJ,Mystical Tether,common,W,3,Enchantment,True
90448,OTJ,Rictus Robber,uncommon,B,4,Creature - Zombie Rogue,True
90437,OTJ,Insatiable Avarice,rare,B,1,Sorcery,True
90572,OTJ,"Rakdos, the Muscle",mythic,BR,5,Legendary Creature - Demon Mercenary,True
90392,OTJ,Emergent Haunting,uncommon,U,2,Enchantment,True
90484,OTJ,Quick Draw,common,R,1,Instant,True
90579,OTJ,Slick Sequence,uncommon,RU,2,Instant,True
90494,OTJ,Take for a Ride,uncommon,R,3,Sorcery,True
90416,OTJ,Step Between Worlds,rare,U,5,Sorcery,True
90411,OTJ,Shackle Slinger,uncommon,U,3,Creature - Human Soldier,True
90580,OTJ,"Taii Wakeen, Perfect Shot",rare,RW,2,Legendary Creature - Human Mercenary,True
90361,OTJ,High Noon,rare,RW,2,Enchantment,True
90492,OTJ,Slickshot Show-Off,rare,R,2,Creature - Bird Wizard,True
90615,OTJ,Concealed Courtyard,rare,BW,0,Land,True
90462,OTJ,"Calamity, Galloping Inferno",rare,R,6,Legendary Creature - Horse Mount,True
90568,OTJ,"Obeka, Splitter of Seconds",rare,BRU,4,Legendary Creature - Ogre Warlock,True
90364,OTJ,Lassoed by the Law,uncommon,W,4,Enchantment,True
90399,OTJ,Jailbreak Scheme,common,U,1,Sorcery,True
90587,OTJ,Boom Box,uncommon,,2,Artifact,True
90520,OTJ,Patient Naturalist,common,G,3,Creature - Human Scout,True
90482,OTJ,Outlaws' Fury,common,R,3,Instant,True
90475,OTJ,Highway Robbery,common,R,2,Sorcery,True
90453,OTJ,Skulduggery,common,B,1,Instant,True
90547,OTJ,"Doc Aurlock, Grizzled Genius",uncommon,GU,2,Legendary Creature - Bear Druid,True
90501,OTJ,Betrayal at the Vault,uncommon,G,6,Instant,True
90410,OTJ,Seize the Secrets,common,U,3,Sorcery,True
90431,OTJ,Desert's Due,common,B,2,Instant,True
90347,OTJ,Another Round,rare,W,3,Sorcery,True
90598,OTJ,Arid Archway,uncommon,,0,Land - Desert,True
90421,OTJ,Three Steps Ahead,rare,U,1,Instant,True
90394,OTJ,"Fblthp, Lost on the Range",rare,U,3,Legendary Creature - Homunculus,True
90386,OTJ,Canyon Crab,uncommon,U,2,Creature - Crab,True
90357,OTJ,Final Showdown,mythic,W,1,Instant,True
90489,OTJ,Rodeo Pyromancers,common,R,4,Creature - Human Mercenary,True
90555,OTJ,"Jem Lightfoote, Sky Explorer",uncommon,UW,4,Legendary Creature - Human Scout,True
90446,OTJ,Rattleback Apothecary,uncommon,B,3,Creature - Gorgon Warlock,True
90513,OTJ,Goldvein Hydra,mythic,G,1,Creature - Hydra,True
90348,OTJ,Archangel of Tithes,mythic,W,4,Creature - Angel,True
90372,OTJ,Requisition Raid,uncommon,W,1,Sorcery,True
90507,OTJ,Drover Grizzly,common,G,3,Creature - Bear Mount,True
90618,OTJ,Plains,basic,W,0,Basic Land - Plains,False
90524,OTJ,Reach for the Sky,common,G,4,Enchantment - Aura,True
90424,OTJ,Binding Negotiation,uncommon,B,2,Sorcery,True
90559,OTJ,"Kellan, the Kid",mythic,GUW,3,Legendary Creature - Human Faerie Rogue,True
90440,OTJ,Mourner's Surprise,common,B,2,Sorcery,True
90460,OTJ,Vault Plunderer,common,B,3,Creature - Human Rogue,True
90404,OTJ,Nimble Brigand,uncommon,U,3,Creature - Human Rogue,True
90621,OTJ,Mountain,basic,R,0,Basic Land - Mountain,False
90542,OTJ,"Bonny Pall, Clearcutter",rare,GU,6,Legendary Creature - Giant Scout,True
90543,OTJ,"Breeches, the Blastmaker",rare,RU,3,Legendary Creature - Goblin Pirate,True
90540,OTJ,Badlands Revival,uncommon,BG,5,Sorcery,True
90562,OTJ,"Lazav, Familiar Stranger",uncommon,BU,3,Legendary Creature - Shapeshifter,True
90368,OTJ,One Last Job,rare,W,3,Sorcery,True
90606,OTJ,Lonely Arroyo,common,UW,0,Land - Desert,True
90371,OTJ,Prosperity Tycoon,uncommon,W,4,Creature - Human Noble,True
90452,OTJ,Shoot the Sheriff,uncommon,B,2,Instant,True
90599,OTJ,Bristling Backwoods,common,GR,0,Land - Desert,True
90526,OTJ,Smuggler's Surprise,rare,G,1,Instant,True
90518,OTJ,Outcaster Greenblade,uncommon,G,3,Creature - Human Mercenary,True
90493,OTJ,Stingerback Terror,rare,R,4,Creature - Scorpion Dragon,True
90608,OTJ,Mirage Mesa,common,,0,Land - Desert,True
90531,OTJ,Throw from the Saddle,common,G,2,Sorcery,True
90576,OTJ,"Satoru, the Infiltrator",rare,BU,2,Legendary Creature - Human Ninja Rogue,True
90412,OTJ,Shifting Grift,uncommon,U,2,Sorcery,True
90552,OTJ,"The Gitrog, Ravenous Ride",mythic,BG,5,Legendary Creature - Frog Horror Mount,True
90565,OTJ,"Malcolm, the Eyes",rare,RU,2,Legendary Creature - Siren Pirate,True
90350,OTJ,Aven Interrupter,rare,W,3,Creature - Bird Rogue,True
90363,OTJ,Inventive Wingsmith,common,W,3,Creature - Dwarf Artificer,True
90515,OTJ,Intrepid Stablemaster,uncommon,G,2,Creature - Human Scout,True
